date,level,x,y,z
2023/02/28 14:01:12,logs_a,0.05,0.01,-0.051677592872.770650
2023/02/28 14:01:12,logs_a,3.43,0.92,0.881677592872.772080
2023/02/28 14:01:12,logs_a,-3.49,5.02,1.041677592872.773338
2023/02/28 14:01:12,logs_a,4.94,7.53,2.331677592872.774462
2023/02/28 14:01:12,logs_a,2.04,5.82,-6.971677592872.775427
2023/02/28 14:01:12,logs_a,-3.6,5.04,1.611677592872.776467
2023/02/28 14:01:12,logs_a,0.45,7.04,1.561677592872.777517
2023/02/28 14:01:12,logs_a,0.46,6.98,2.081677592872.778320
2023/02/28 14:01:12,logs_a,0.23,7.35,1.431677592872.779031
2023/02/28 14:01:12,logs_a,-0.35,10.99,2.181677592872.779892
2023/02/28 14:01:12,logs_a,-0.07,0.02,0.011677592872.867330
2023/02/28 14:01:12,logs_a,0.05,0.01,-0.051677592872.868791
2023/02/28 14:01:12,logs_a,3.32,1.13,1.061677592872.870473
2023/02/28 14:01:12,logs_a,4.92,9.25,0.671677592872.871843
2023/02/28 14:01:12,logs_a,-3.31,5.1,1.361677592872.872963
2023/02/28 14:01:12,logs_a,0.45,7.11,1.041677592872.873871
2023/02/28 14:01:12,logs_a,0.47,7.48,0.281677592872.874666
2023/02/28 14:01:12,logs_a,-0.69,10.87,2.191677592872.875390
2023/02/28 14:01:12,logs_a,-0.07,0.02,0.011677592872.972987
2023/02/28 14:01:12,logs_a,0.05,0.01,-0.051677592872.974609
2023/02/28 14:01:12,logs_a,3.31,0.71,0.461677592872.976129
2023/02/28 14:01:12,logs_a,3.27,1.33,1.231677592872.977301
2023/02/28 14:01:12,logs_a,4.94,7.58,2.151677592872.978170
2023/02/28 14:01:12,logs_a,2.04,5.12,-7.491677592872.978906
2023/02/28 14:01:12,logs_a,5.25,9.07,0.591677592872.979728
2023/02/28 14:01:12,logs_a,-3.15,5.08,1.981677592872.980450
2023/02/28 14:01:12,logs_a,-3.64,4.98,1.971677592872.981154
2023/02/28 14:01:12,logs_a,0.0,7.08,1.471677592872.981850
2023/02/28 14:01:12,logs_a,-0.35,11.04,1.911677592872.982597
2023/02/28 14:01:12,logs_a,-0.35,11.05,0.771677592872.983493
2023/02/28 14:01:12,logs_a,-7.2,2.57,-10.261677592872.984446
2023/02/28 14:01:12,logs_a,-11.6,4.85,2.41677592872.985365
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.069392
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.070959
2023/02/28 14:01:13,logs_a,3.39,1.51,0.471677592873.072430
2023/02/28 14:01:13,logs_a,-3.49,5.04,0.961677592873.073636
2023/02/28 14:01:13,logs_a,4.96,7.61,2.131677592873.074799
2023/02/28 14:01:13,logs_a,2.04,5.36,-7.361677592873.075845
2023/02/28 14:01:13,logs_a,5.25,9.08,0.411677592873.076996
2023/02/28 14:01:13,logs_a,0.22,6.91,1.31677592873.078014
2023/02/28 14:01:13,logs_a,-1.18,3.54,11.981677592873.079203
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.166721
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.168123
2023/02/28 14:01:13,logs_a,3.3,1.36,0.721677592873.169830
2023/02/28 14:01:13,logs_a,3.27,1.42,-1.121677592873.171122
2023/02/28 14:01:13,logs_a,0.12,3.72,0.361677592873.172068
2023/02/28 14:01:13,logs_a,-3.4,5.12,1.781677592873.172983
2023/02/28 14:01:13,logs_a,-3.06,5.43,1.931677592873.173856
2023/02/28 14:01:13,logs_a,0.21,6.73,1.21677592873.174708
2023/02/28 14:01:13,logs_a,0.22,6.94,0.531677592873.175565
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.271707
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.272859
2023/02/28 14:01:13,logs_a,3.27,1.48,1.041677592873.274212
2023/02/28 14:01:13,logs_a,4.94,7.56,2.221677592873.275695
2023/02/28 14:01:13,logs_a,2.04,5.65,-7.11677592873.277148
2023/02/28 14:01:13,logs_a,4.59,9.36,1.271677592873.278420
2023/02/28 14:01:13,logs_a,-9.37,8.66,4.781677592873.279572
2023/02/28 14:01:13,logs_a,-3.27,5.39,1.761677592873.280734
2023/02/28 14:01:13,logs_a,0.21,6.64,1.41677592873.281749
2023/02/28 14:01:13,logs_a,0.0,6.71,1.851677592873.282514
2023/02/28 14:01:13,logs_a,-0.69,10.81,1.971677592873.283339
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.367658
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.369159
2023/02/28 14:01:13,logs_a,3.43,0.7,1.071677592873.370797
2023/02/28 14:01:13,logs_a,4.94,7.63,1.971677592873.372123
2023/02/28 14:01:13,logs_a,2.33,2.71,-8.591677592873.373330
2023/02/28 14:01:13,logs_a,-3.31,5.5,1.621677592873.374379
2023/02/28 14:01:13,logs_a,0.21,6.42,1.591677592873.375306
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.467679
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.469746
2023/02/28 14:01:13,logs_a,2.7,7.26,1.371677592873.470965
2023/02/28 14:01:13,logs_a,4.94,7.45,2.561677592873.472138
2023/02/28 14:01:13,logs_a,2.04,5.35,-7.341677592873.473130
2023/02/28 14:01:13,logs_a,-3.46,5.73,1.731677592873.474074
2023/02/28 14:01:13,logs_a,-3.16,5.8,1.361677592873.474899
2023/02/28 14:01:13,logs_a,0.0,6.49,1.171677592873.475622
2023/02/28 14:01:13,logs_a,0.0,6.3,1.131677592873.476325
2023/02/28 14:01:13,logs_a,-0.76,4.75,11.251677592873.477026
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.569503
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.571100
2023/02/28 14:01:13,logs_a,0.0,6.3,0.811677592873.572393
2023/02/28 14:01:13,logs_a,4.94,7.71,1.621677592873.573415
2023/02/28 14:01:13,logs_a,2.33,4.0,-8.071677592873.574324
2023/02/28 14:01:13,logs_a,-3.0,5.97,1.571677592873.575223
2023/02/28 14:01:13,logs_a,0.0,6.15,1.781677592873.576098
2023/02/28 14:01:13,logs_a,-0.33,10.58,1.11677592873.576993
2023/02/28 14:01:13,logs_a,0.0,10.97,1.01677592873.577876
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.667519
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.669555
2023/02/28 14:01:13,logs_a,-3.03,5.96,1.821677592873.670932
2023/02/28 14:01:13,logs_a,-0.2,6.38,0.361677592873.672248
2023/02/28 14:01:13,logs_a,0.0,6.43,1.331677592873.673432
2023/02/28 14:01:13,logs_a,-0.2,6.05,1.651677592873.674376
2023/02/28 14:01:13,logs_a,-0.67,10.64,1.361677592873.675119
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.770860
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.772535
2023/02/28 14:01:13,logs_a,3.21,1.46,0.331677592873.773794
2023/02/28 14:01:13,logs_a,3.32,1.37,0.721677592873.774819
2023/02/28 14:01:13,logs_a,4.94,7.55,2.251677592873.775851
2023/02/28 14:01:13,logs_a,2.04,4.59,-7.831677592873.776928
2023/02/28 14:01:13,logs_a,-2.86,6.21,1.651677592873.777936
2023/02/28 14:01:13,logs_a,-3.33,6.08,1.581677592873.778751
2023/02/28 14:01:13,logs_a,-0.19,5.95,1.821677592873.779655
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.867186
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.868816
2023/02/28 14:01:13,logs_a,3.3,1.4,0.631677592873.870549
2023/02/28 14:01:13,logs_a,-0.33,10.55,1.381677592873.871705
2023/02/28 14:01:13,logs_a,-3.33,6.01,1.821677592873.872745
2023/02/28 14:01:13,logs_a,-0.2,6.13,1.721677592873.873678
2023/02/28 14:01:13,logs_a,-0.07,0.02,0.011677592873.969144
2023/02/28 14:01:13,logs_a,0.05,0.01,-0.051677592873.971202
2023/02/28 14:01:13,logs_a,3.32,1.46,0.531677592873.972359
2023/02/28 14:01:13,logs_a,4.94,7.52,2.351677592873.973494
2023/02/28 14:01:13,logs_a,2.04,4.81,-7.71677592873.974383
2023/02/28 14:01:13,logs_a,-3.14,6.28,1.481677592873.975262
2023/02/28 14:01:13,logs_a,-0.38,5.86,1.281677592873.976115
2023/02/28 14:01:13,logs_a,-0.19,6.08,1.321677592873.976975
2023/02/28 14:01:13,logs_a,0.0,6.27,0.591677592873.977864
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.071151
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.072524
2023/02/28 14:01:14,logs_a,3.32,1.34,0.781677592874.073848
2023/02/28 14:01:14,logs_a,3.29,1.35,1.231677592874.075638
2023/02/28 14:01:14,logs_a,0.24,3.74,0.281677592874.076789
2023/02/28 14:01:14,logs_a,4.94,7.55,2.261677592874.077776
2023/02/28 14:01:14,logs_a,2.04,5.41,-7.291677592874.078654
2023/02/28 14:01:14,logs_a,5.25,9.07,0.641677592874.079615
2023/02/28 14:01:14,logs_a,-2.99,6.46,1.851677592874.080535
2023/02/28 14:01:14,logs_a,-0.58,5.95,1.741677592874.081408
2023/02/28 14:01:14,logs_a,-0.37,5.52,2.141677592874.082298
2023/02/28 14:01:14,logs_a,-0.57,5.83,1.461677592874.083165
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.173623
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.174924
2023/02/28 14:01:14,logs_a,3.32,1.17,1.021677592874.175973
2023/02/28 14:01:14,logs_a,1.65,2.73,-2.01677592874.176754
2023/02/28 14:01:14,logs_a,4.96,7.62,2.091677592874.177645
2023/02/28 14:01:14,logs_a,2.04,5.03,-7.591677592874.178845
2023/02/28 14:01:14,logs_a,4.92,9.2,1.141677592874.179899
2023/02/28 14:01:14,logs_a,-3.02,6.46,2.081677592874.180871
2023/02/28 14:01:14,logs_a,-0.55,5.5,2.021677592874.181909
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.271603
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.273270
2023/02/28 14:01:14,logs_a,3.27,1.01,0.681677592874.274509
2023/02/28 14:01:14,logs_a,3.41,0.71,1.051677592874.275463
2023/02/28 14:01:14,logs_a,3.19,1.55,1.311677592874.276382
2023/02/28 14:01:14,logs_a,4.94,7.55,2.271677592874.277268
2023/02/28 14:01:14,logs_a,2.04,5.03,-7.551677592874.278140
2023/02/28 14:01:14,logs_a,5.25,9.07,0.621677592874.279092
2023/02/28 14:01:14,logs_a,-3.08,6.52,2.311677592874.280179
2023/02/28 14:01:14,logs_a,-0.71,5.51,0.981677592874.281270
2023/02/28 14:01:14,logs_a,-0.54,5.53,1.621677592874.282532
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.370515
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.372047
2023/02/28 14:01:14,logs_a,3.25,1.4,1.131677592874.373185
2023/02/28 14:01:14,logs_a,2.46,7.28,1.661677592874.374403
2023/02/28 14:01:14,logs_a,-3.09,6.7,1.81677592874.375558
2023/02/28 14:01:14,logs_a,-3.12,6.68,2.171677592874.376620
2023/02/28 14:01:14,logs_a,-0.72,5.47,1.571677592874.377695
2023/02/28 14:01:14,logs_a,-0.36,5.52,1.531677592874.378800
2023/02/28 14:01:14,logs_a,-0.75,5.7,1.811677592874.379992
2023/02/28 14:01:14,logs_a,-0.7,5.49,0.811677592874.381046
2023/02/28 14:01:14,logs_a,-0.63,9.98,1.621677592874.382093
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.472231
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.474283
2023/02/28 14:01:14,logs_a,3.36,0.74,0.441677592874.475523
2023/02/28 14:01:14,logs_a,3.41,0.85,0.941677592874.476564
2023/02/28 14:01:14,logs_a,4.94,7.57,2.211677592874.477606
2023/02/28 14:01:14,logs_a,2.04,5.11,-7.511677592874.478527
2023/02/28 14:01:14,logs_a,4.59,9.36,1.271677592874.479475
2023/02/28 14:01:14,logs_a,-3.15,6.79,2.061677592874.480506
2023/02/28 14:01:14,logs_a,-0.86,5.4,0.551677592874.481454
2023/02/28 14:01:14,logs_a,-0.32,9.97,1.511677592874.482413
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.572232
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.573796
2023/02/28 14:01:14,logs_a,4.94,7.57,2.21677592874.575278
2023/02/28 14:01:14,logs_a,2.04,5.36,-7.321677592874.576428
2023/02/28 14:01:14,logs_a,4.59,9.35,1.31677592874.577432
2023/02/28 14:01:14,logs_a,-2.98,7.13,1.831677592874.578427
2023/02/28 14:01:14,logs_a,-2.98,7.16,1.71677592874.579467
2023/02/28 14:01:14,logs_a,-0.72,5.68,0.851677592874.580578
2023/02/28 14:01:14,logs_a,-0.85,5.25,1.041677592874.581543
2023/02/28 14:01:14,logs_a,-0.69,5.11,1.961677592874.582547
2023/02/28 14:01:14,logs_a,-0.74,5.76,0.951677592874.583579
2023/02/28 14:01:14,logs_a,-0.63,9.92,1.211677592874.584532
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.671203
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.672750
2023/02/28 14:01:14,logs_a,3.25,1.74,0.431677592874.674217
2023/02/28 14:01:14,logs_a,-1.02,5.15,1.371677592874.675249
2023/02/28 14:01:14,logs_a,4.94,7.63,1.971677592874.676243
2023/02/28 14:01:14,logs_a,2.04,4.83,-7.691677592874.677105
2023/02/28 14:01:14,logs_a,4.59,9.34,1.41677592874.677925
2023/02/28 14:01:14,logs_a,-9.79,8.33,4.51677592874.678693
2023/02/28 14:01:14,logs_a,-0.87,5.34,1.421677592874.679511
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.772605
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.774602
2023/02/28 14:01:14,logs_a,3.46,0.83,0.981677592874.776021
2023/02/28 14:01:14,logs_a,4.94,7.56,2.241677592874.777178
2023/02/28 14:01:14,logs_a,2.04,5.2,-7.441677592874.778190
2023/02/28 14:01:14,logs_a,4.92,9.19,1.251677592874.779159
2023/02/28 14:01:14,logs_a,-3.05,7.27,1.981677592874.780313
2023/02/28 14:01:14,logs_a,-4.48,7.53,1.871677592874.781221
2023/02/28 14:01:14,logs_a,-0.84,5.14,1.321677592874.782155
2023/02/28 14:01:14,logs_a,-1.2,4.88,2.221677592874.783095
2023/02/28 14:01:14,logs_a,-0.89,5.34,1.681677592874.784004
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.870211
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.871580
2023/02/28 14:01:14,logs_a,3.34,0.56,0.641677592874.872969
2023/02/28 14:01:14,logs_a,3.28,1.42,0.571677592874.874961
2023/02/28 14:01:14,logs_a,4.94,7.58,2.151677592874.876372
2023/02/28 14:01:14,logs_a,2.04,4.61,-7.821677592874.877629
2023/02/28 14:01:14,logs_a,4.92,9.18,1.331677592874.878864
2023/02/28 14:01:14,logs_a,-9.37,8.99,4.141677592874.880163
2023/02/28 14:01:14,logs_a,-2.83,7.37,2.341677592874.881202
2023/02/28 14:01:14,logs_a,-4.55,7.76,1.431677592874.882116
2023/02/28 14:01:14,logs_a,-1.12,4.79,1.361677592874.883069
2023/02/28 14:01:14,logs_a,-0.83,5.12,1.191677592874.883986
2023/02/28 14:01:14,logs_a,-1.19,5.07,1.511677592874.884879
2023/02/28 14:01:14,logs_a,-0.31,9.62,2.051677592874.885821
2023/02/28 14:01:14,logs_a,-0.07,0.02,0.011677592874.966429
2023/02/28 14:01:14,logs_a,0.05,0.01,-0.051677592874.968337
2023/02/28 14:01:14,logs_a,3.43,0.71,0.521677592874.969594
2023/02/28 14:01:14,logs_a,4.92,9.19,1.251677592874.970688
2023/02/28 14:01:14,logs_a,-1.16,4.99,1.341677592874.971642
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.071853
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.073622
2023/02/28 14:01:15,logs_a,3.27,0.81,1.611677592875.075140
2023/02/28 14:01:15,logs_a,-1.4,4.51,1.591677592875.076223
2023/02/28 14:01:15,logs_a,-1.48,4.82,1.541677592875.077193
2023/02/28 14:01:15,logs_a,4.94,7.58,2.181677592875.078173
2023/02/28 14:01:15,logs_a,2.04,5.32,-7.361677592875.079075
2023/02/28 14:01:15,logs_a,4.59,9.28,1.761677592875.080069
2023/02/28 14:01:15,logs_a,-2.89,7.29,3.011677592875.080981
2023/02/28 14:01:15,logs_a,-1.29,4.88,1.131677592875.081910
2023/02/28 14:01:15,logs_a,-0.3,9.66,1.241677592875.082834
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.169083
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.170787
2023/02/28 14:01:15,logs_a,3.28,1.2,0.951677592875.172321
2023/02/28 14:01:15,logs_a,1.76,2.96,-1.511677592875.173453
2023/02/28 14:01:15,logs_a,-1.41,4.64,1.251677592875.174501
2023/02/28 14:01:15,logs_a,4.96,7.65,2.01677592875.175570
2023/02/28 14:01:15,logs_a,2.04,5.3,-7.41677592875.176529
2023/02/28 14:01:15,logs_a,4.92,9.23,0.911677592875.177485
2023/02/28 14:01:15,logs_a,-2.92,7.49,2.761677592875.178681
2023/02/28 14:01:15,logs_a,-1.42,4.6,1.541677592875.179831
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.268619
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.270509
2023/02/28 14:01:15,logs_a,-1.45,4.62,1.751677592875.271793
2023/02/28 14:01:15,logs_a,-2.75,7.88,2.761677592875.272917
2023/02/28 14:01:15,logs_a,-1.42,4.71,1.181677592875.273996
2023/02/28 14:01:15,logs_a,-0.61,9.61,1.291677592875.275008
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.369563
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.371142
2023/02/28 14:01:15,logs_a,3.21,1.2,1.311677592875.372494
2023/02/28 14:01:15,logs_a,-1.58,4.61,1.351677592875.373723
2023/02/28 14:01:15,logs_a,-1.63,4.8,1.261677592875.374937
2023/02/28 14:01:15,logs_a,-1.58,4.8,0.221677592875.376107
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.468782
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.470457
2023/02/28 14:01:15,logs_a,4.92,9.26,0.451677592875.471697
2023/02/28 14:01:15,logs_a,-9.79,8.71,3.731677592875.472911
2023/02/28 14:01:15,logs_a,-1.59,4.64,1.331677592875.474151
2023/02/28 14:01:15,logs_a,-1.66,4.82,1.511677592875.475433
2023/02/28 14:01:15,logs_a,-0.6,9.54,1.131677592875.476748
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.570364
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.572212
2023/02/28 14:01:15,logs_a,3.34,0.69,0.51677592875.573624
2023/02/28 14:01:15,logs_a,3.37,1.12,0.561677592875.574888
2023/02/28 14:01:15,logs_a,3.34,1.37,0.741677592875.576101
2023/02/28 14:01:15,logs_a,-1.87,4.59,0.551677592875.577251
2023/02/28 14:01:15,logs_a,-1.79,4.64,1.521677592875.578192
2023/02/28 14:01:15,logs_a,4.92,9.27,0.351677592875.578992
2023/02/28 14:01:15,logs_a,-1.68,4.26,1.71677592875.580057
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.669419
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.670666
2023/02/28 14:01:15,logs_a,3.34,0.78,0.361677592875.671794
2023/02/28 14:01:15,logs_a,3.3,1.33,0.781677592875.672748
2023/02/28 14:01:15,logs_a,-1.87,4.43,1.31677592875.673616
2023/02/28 14:01:15,logs_a,-1.63,4.86,0.91677592875.674422
2023/02/28 14:01:15,logs_a,4.92,9.24,0.841677592875.675162
2023/02/28 14:01:15,logs_a,-2.83,8.08,2.971677592875.675882
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.769718
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.771245
2023/02/28 14:01:15,logs_a,3.25,1.33,0.741677592875.772686
2023/02/28 14:01:15,logs_a,3.29,1.21,1.361677592875.773874
2023/02/28 14:01:15,logs_a,-1.96,4.27,1.151677592875.774926
2023/02/28 14:01:15,logs_a,-1.86,4.38,1.391677592875.775883
2023/02/28 14:01:15,logs_a,4.94,7.62,2.031677592875.776801
2023/02/28 14:01:15,logs_a,2.04,6.71,-6.121677592875.777585
2023/02/28 14:01:15,logs_a,4.92,9.25,0.611677592875.778303
2023/02/28 14:01:15,logs_a,-2.87,8.22,2.921677592875.779007
2023/02/28 14:01:15,logs_a,-1.63,4.7,1.611677592875.779834
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.868796
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.870963
2023/02/28 14:01:15,logs_a,-1.87,4.47,1.161677592875.872340
2023/02/28 14:01:15,logs_a,-1.96,4.24,2.351677592875.873575
2023/02/28 14:01:15,logs_a,4.94,7.54,2.291677592875.874731
2023/02/28 14:01:15,logs_a,2.04,5.53,-7.21677592875.875882
2023/02/28 14:01:15,logs_a,5.25,9.08,0.481677592875.877010
2023/02/28 14:01:15,logs_a,1.31,2.76,10.041677592875.878213
2023/02/28 14:01:15,logs_a,-0.07,0.02,0.011677592875.968682
2023/02/28 14:01:15,logs_a,0.05,0.01,-0.051677592875.969788
2023/02/28 14:01:15,logs_a,3.34,0.78,0.971677592875.970542
2023/02/28 14:01:15,logs_a,3.27,1.41,1.131677592875.971555
2023/02/28 14:01:15,logs_a,-1.87,4.48,1.111677592875.972345
2023/02/28 14:01:15,logs_a,4.94,7.56,2.221677592875.972962
2023/02/28 14:01:15,logs_a,2.04,5.72,-7.051677592875.973562
2023/02/28 14:01:15,logs_a,4.92,9.26,0.461677592875.974265
2023/02/28 14:01:15,logs_a,-1.96,4.16,1.51677592875.974966
2023/02/28 14:01:15,logs_a,-2.64,8.55,2.871677592875.975653
2023/02/28 14:01:16,logs_a,-0.07,0.02,0.011677592876.063161
2023/02/28 14:01:16,logs_a,0.05,0.01,-0.051677592876.063728
2023/02/28 14:01:16,logs_a,3.34,0.67,0.541677592876.064432
2023/02/28 14:01:16,logs_a,3.25,1.32,0.741677592876.065298
2023/02/28 14:01:16,logs_a,3.39,1.28,0.921677592876.066041
2023/02/28 14:01:16,logs_a,-2.02,4.33,1.41677592876.066482
2023/02/28 14:01:16,logs_a,-1.75,4.53,1.481677592876.067011
2023/02/28 14:01:16,logs_a,-2.14,4.15,1.421677592876.067908
2023/02/28 14:01:16,logs_a,-2.67,8.67,2.811677592876.068741
2023/02/28 14:01:16,logs_a,-2.75,8.67,3.571677592876.069589
2023/02/28 14:01:16,logs_a,-0.07,0.02,0.011677592876.167593
2023/02/28 14:01:16,logs_a,0.05,0.01,-0.051677592876.169440
2023/02/28 14:01:16,logs_a,3.25,1.43,0.521677592876.170711
2023/02/28 14:01:16,logs_a,3.17,1.31,1.541677592876.171696
2023/02/28 14:01:16,logs_a,-2.02,4.33,1.391677592876.172911
2023/02/28 14:01:16,logs_a,-2.7,8.36,3.871677592876.173888
2023/02/28 14:01:16,logs_a,-2.76,9.15,2.251677592876.174880
2023/02/28 14:01:16,logs_a,-0.07,0.02,0.011677592876.269122
2023/02/28 14:01:16,logs_a,0.05,0.01,-0.051677592876.270869
2023/02/28 14:01:16,logs_a,3.29,0.52,1.741677592876.272508
2023/02/28 14:01:16,logs_a,-1.88,4.54,0.971677592876.273578
2023/02/28 14:01:16,logs_a,-1.76,4.57,1.521677592876.274646
2023/02/28 14:01:16,logs_a,-2.73,9.16,1.651677592876.275778
2023/02/28 14:01:16,logs_a,-0.07,0.02,0.011677592876.370736
2023/02/28 14:01:16,logs_a,0.05,0.01,-0.051677592876.372696
2023/02/28 14:01:16,logs_a,3.34,0.51,0.691677592876.373961
2023/02/28 14:01:16,logs_a,-2.03,4.53,0.631677592876.375031
2023/02/28 14:01:16,logs_a,-1.63,4.83,1.061677592876.375962
2023/02/28 14:01:16,logs_a,5.25,7.54,1.61677592876.376847
2023/02/28 14:01:16,logs_a,2.04,4.5,-7.911677592876.377736
2023/02/28 14:01:16,logs_a,-1.91,4.58,1.191677592876.378653
2023/02/28 14:01:16,logs_a,-2.76,9.01,2.761677592876.379634
2023/02/28 14:01:16,logs_a,-0.07,0.02,0.011677592876.469945
2023/02/28 14:01:16,logs_a,0.05,0.01,-0.051677592876.471870
2023/02/28 14:01:16,logs_a,3.34,0.8,0.291677592876.473236
2023/02/28 14:01:16,logs_a,3.32,1.41,0.651677592876.474617
2023/02/28 14:01:16,logs_a,-1.87,4.51,1.011677592876.475904
2023/02/28 14:01:16,logs_a,4.94,7.58,2.181677592876.477124
2023/02/28 14:01:16,logs_a,2.04,5.78,-7.01677592876.478378
2023/02/28 14:01:16,logs_a,-2.47,9.31,2.131677592876.479614
2023/02/28 14:01:16,logs_a,-4.4,9.68,2.11677592876.480514
2023/02/28 14:01:16,logs_a,-0.07,0.02,0.011677592876.568527
2023/02/28 14:01:16,logs_a,0.05,0.01,-0.051677592876.570271
2023/02/28 14:01:16,logs_a,3.37,1.17,0.431677592876.571755
2023/02/28 14:01:16,logs_a,3.29,1.01,1.511677592876.572818
2023/02/28 14:01:16,logs_a,-1.72,4.6,0.971677592876.573792
2023/02/28 14:01:16,logs_a,4.94,7.62,2.021677592876.574670
2023/02/28 14:01:16,logs_a,2.04,4.15,-8.081677592876.575548
2023/02/28 14:01:16,logs_a,5.25,9.09,-0.051677592876.576412
2023/02/28 14:01:16,logs_a,-1.87,4.47,1.161677592876.577348
2023/02/28 14:01:16,logs_a,-1.56,4.57,1.221677592876.578544
2023/02/28 14:01:16,logs_a,-1.75,4.55,1.51677592876.579783
2023/02/28 14:01:16,logs_a,-1.82,4.75,1.491677592876.580895
2023/02/28 14:01:16,logs_a,-2.51,9.38,2.541677592876.581899
2023/02/28 14:01:16,logs_a,-0.07,0.02,0.011677592876.673280
2023/02/28 14:01:16,logs_a,0.05,0.01,-0.051677592876.674913
2023/02/28 14:01:16,logs_a,3.32,1.51,-0.341677592876.676106
2023/02/28 14:01:16,logs_a,3.17,1.22,1.611677592876.676933
2023/02/28 14:01:16,logs_a,0.0,3.7,0.691677592876.677630
2023/02/28 14:01:16,logs_a,4.96,7.64,2.031677592876.678302
2023/02/28 14:01:16,logs_a,2.04,5.24,-7.441677592876.679123
2023/02/28 14:01:16,logs_a,5.25,9.09,0.031677592876.680539
2023/02/28 14:01:16,logs_a,-1.76,4.52,1.671677592876.681608
2023/02/28 14:01:16,logs_a,-2.55,9.57,2.461677592876.682633
2023/02/28 14:01:16,logs_a,-4.48,9.71,2.731677592876.683831
2023/02/28 14:01:16,logs_a,-0.27,8.55,1.691677592876.685163
2023/02/28 14:01:16,logs_a,-0.07,0.02,0.011677592876.773068
2023/02/28 14:01:16,logs_a,0.05,0.01,-0.051677592876.774832
2023/02/28 14:01:16,logs_a,3.37,1.03,0.711677592876.775915
2023/02/28 14:01:16,logs_a,3.19,0.66,1.921677592876.777055
2023/02/28 14:01:16,logs_a,5.25,7.51,1.741677592876.777985
2023/02/28 14:01:16,logs_a,2.04,4.98,-7.621677592876.778906
2023/02/28 14:01:16,logs_a,4.92,9.22,1.021677592876.779917
